,,,-199.00153577E-3,40.00000283E-3,,,,,-199.00153577E-3,0.0,,,,,-199.00153577E-3,80.000005662E-3,,,,,-199.00153577E-3,0.0,
,,,-198.92473519E-3,-40.00000283E-3,,,,,-198.92473519E-3,40.00000283E-3,,,,,-198.92473519E-3,-80.000005662E-3,,,,,-198.92473519E-3,0.0,
,,,-198.84793460E-3,40.00000283E-3,,,,,-198.84793460E-3,0.0,,,,,-198.84793460E-3,80.000005662E-3,,,,,-198.84793460E-3,0.0,
,,,-198.77111912E-3,-40.00000283E-3,,,,,-198.77111912E-3,0.0,,,,,-198.77111912E-3,-80.000005662E-3,,,,,-198.77111912E-3,-80.000005662E-3,
,,,-198.69431853E-3,40.00000283E-3,,,,,-198.69431853E-3,40.00000283E-3,,,,,-198.69431853E-3,80.000005662E-3,,,,,-198.69431853E-3,0.0,
,,,-198.61751795E-3,-40.00000283E-3,,,,,-198.61751795E-3,0.0,,,,,-198.61751795E-3,-80.000005662E-3,,,,,-198.61751795E-3,0.0,
,,,-198.54070246E-3,40.00000283E-3,,,,,-198.54070246E-3,0.0,,,,,-198.54070246E-3,80.000005662E-3,,,,,-198.54070246E-3,0.0,
,,,-198.46390188E-3,-40.00000283E-3,,,,,-198.46390188E-3,0.0,,,,,-198.46390188E-3,-80.000005662E-3,,,,,-198.46390188E-3,0.0,
,,,-198.38710129E-3,40.00000283E-3,,,,,-198.38710129E-3,0.0,,,,,-198.38710129E-3,80.000005662E-3,,,,,-198.38710129E-3,80.000005662E-3,
,,,-198.31030071E-3,-40.00000283E-3,,,,,-198.31030071E-3,0.0,,,,,-198.31030071E-3,-80.000005662E-3,,,,,-198.31030071E-3,0.0,
,,,-198.23348522E-3,40.00000283E-3,,,,,-198.23348522E-3,0.0,,,,,-198.23348522E-3,80.000005662E-3,,,,,-198.23348522E-3,-80.000005662E-3,
,,,-198.15668464E-3,-40.00000283E-3,,,,,-198.15668464E-3,0.0,,,,,-198.15668464E-3,-80.000005662E-3,,,,,-198.15668464E-3,0.0,
,,,-198.07988405E-3,40.00000283E-3,,,,,-198.07988405E-3,0.0,,,,,-198.07988405E-3,80.000005662E-3,,,,,-198.07988405E-3,0.0,
,,,-198.00306857E-3,-40.00000283E-3,,,,,-198.00306857E-3,0.0,,,,,-198.00306857E-3,-80.000005662E-3,,,,,-198.00306857E-3,0.0,
,,,-197.92626798E-3,40.00000283E-3,,,,,-197.92626798E-3,0.0,,,,,-197.92626798E-3,80.000005662E-3,,,,,-197.92626798E-3,0.0,
,,,-197.84946740E-3,-40.00000283E-3,,,,,-197.84946740E-3,0.0,,,,,-197.84946740E-3,-80.000005662E-3,,,,,-197.84946740E-3,0.0,
,,,-197.77266681E-3,40.00000283E-3,,,,,-197.77266681E-3,0.0,,,,,-197.77266681E-3,80.000005662E-3,,,,,-197.77266681E-3,80.000005662E-3,
,,,-197.69585133E-3,-40.00000283E-3,,,,,-197.69585133E-3,0.0,,,,,-197.69585133E-3,-80.000005662E-3,,,,,-197.69585133E-3,0.0,
,,,-197.61905074E-3,40.00000283E-3,,,,,-197.61905074E-3,0.0,,,,,-197.61905074E-3,80.000005662E-3,,,,,-197.61905074E-3,0.0,
,,,-197.54225016E-3,-40.00000283E-3,,,,,-197.54225016E-3,0.0,,,,,-197.54225016E-3,-80.000005662E-3,,,,,-197.54225016E-3,0.0,
,,,-197.46543467E-3,80.000005662E-3,,,,,-197.46543467E-3,0.0,,,,,-197.46543467E-3,160.00001132E-3,,,,,-197.46543467E-3,0.0,
,,,-197.38863409E-3,-40.00000283E-3,,,,,-197.38863409E-3,40.00000283E-3,,,,,-197.38863409E-3,-160.00001132E-3,,,,,-197.38863409E-3,0.0,
,,,-197.31183350E-3,40.00000283E-3,,,,,-197.31183350E-3,40.00000283E-3,,,,,-197.31183350E-3,80.000005662E-3,,,,,-197.31183350E-3,0.0,
,,,-197.23503292E-3,-40.00000283E-3,,,,,-197.23503292E-3,0.0,,,,,-197.23503292E-3,-80.000005662E-3,,,,,-197.23503292E-3,0.0,
,,,-197.15821743E-3,40.00000283E-3,,,,,-197.15821743E-3,0.0,,,,,-197.15821743E-3,80.000005662E-3,,,,,-197.15821743E-3,0.0,
,,,-197.08141685E-3,-40.00000283E-3,,,,,-197.08141685E-3,0.0,,,,,-197.08141685E-3,-80.000005662E-3,,,,,-197.08141685E-3,0.0,
,,,-197.00461626E-3,40.00000283E-3,,,,,-197.00461626E-3,0.0,,,,,-197.00461626E-3,80.000005662E-3,,,,,-197.00461626E-3,0.0,
,,,-196.92780077E-3,-40.00000283E-3,,,,,-196.92780077E-3,0.0,,,,,-196.92780077E-3,-80.000005662E-3,,,,,-196.92780077E-3,0.0,
,,,-196.85100019E-3,40.00000283E-3,,,,,-196.85100019E-3,0.0,,,,,-196.85100019E-3,80.000005662E-3,,,,,-196.85100019E-3,80.000005662E-3,
,,,-196.77419960E-3,-40.00000283E-3,,,,,-196.77419960E-3,0.0,,,,,-196.77419960E-3,-80.000005662E-3,,,,,-196.77419960E-3,0.0,
,,,-196.69739902E-3,40.00000283E-3,,,,,-196.69739902E-3,0.0,,,,,-196.69739902E-3,80.000005662E-3,,,,,-196.69739902E-3,0.0,
,,,-196.62058353E-3,-40.00000283E-3,,,,,-196.62058353E-3,0.0,,,,,-196.62058353E-3,-80.000005662E-3,,,,,-196.62058353E-3,0.0,
,,,-196.54378295E-3,40.00000283E-3,,,,,-196.54378295E-3,0.0,,,,,-196.54378295E-3,80.000005662E-3,,,,,-196.54378295E-3,0.0,
,,,-196.46698236E-3,-40.00000283E-3,,,,,-196.46698236E-3,0.0,,,,,-196.46698236E-3,-80.000005662E-3,,,,,-196.46698236E-3,0.0,
,,,-196.39016688E-3,40.00000283E-3,,,,,-196.39016688E-3,0.0,,,,,-196.39016688E-3,80.000005662E-3,,,,,-196.39016688E-3,0.0,
,,,-196.31336629E-3,-40.00000283E-3,,,,,-196.31336629E-3,40.00000283E-3,,,,,-196.31336629E-3,-80.000005662E-3,,,,,-196.31336629E-3,0.0,
,,,-196.23656571E-3,40.00000283E-3,,,,,-196.23656571E-3,0.0,,,,,-196.23656571E-3,80.000005662E-3,,,,,-196.23656571E-3,0.0,
,,,-196.15976512E-3,-40.00000283E-3,,,,,-196.15976512E-3,0.0,,,,,-196.15976512E-3,-80.000005662E-3,,,,,-196.15976512E-3,80.000005662E-3,
,,,-196.08294964E-3,40.00000283E-3,,,,,-196.08294964E-3,0.0,,,,,-196.08294964E-3,80.000005662E-3,,,,,-196.08294964E-3,0.0,
,,,-196.00614905E-3,-40.00000283E-3,,,,,-196.00614905E-3,40.00000283E-3,,,,,-196.00614905E-3,-80.000005662E-3,,,,,-196.00614905E-3,0.0,
,,,-195.92934847E-3,40.00000283E-3,,,,,-195.92934847E-3,0.0,,,,,-195.92934847E-3,80.000005662E-3,,,,,-195.92934847E-3,0.0,
,,,-195.85253298E-3,-40.00000283E-3,,,,,-195.85253298E-3,0.0,,,,,-195.85253298E-3,-160.00001132E-3,,,,,-195.85253298E-3,0.0,
,,,-195.77573240E-3,40.00000283E-3,,,,,-195.77573240E-3,0.0,,,,,-195.77573240E-3,80.000005662E-3,,,,,-195.77573240E-3,0.0,
,,,-195.69893181E-3,-40.00000283E-3,,,,,-195.69893181E-3,0.0,,,,,-195.69893181E-3,-80.000005662E-3,,,,,-195.69893181E-3,0.0,
,,,-195.62211633E-3,40.00000283E-3,,,,,-195.62211633E-3,0.0,,,,,-195.62211633E-3,80.000005662E-3,,,,,-195.62211633E-3,-80.000005662E-3,
,,,-195.54531574E-3,-40.00000283E-3,,,,,-195.54531574E-3,0.0,,,,,-195.54531574E-3,-80.000005662E-3,,,,,-195.54531574E-3,0.0,
,,,-195.46851516E-3,40.00000283E-3,,,,,-195.46851516E-3,0.0,,,,,-195.46851516E-3,80.000005662E-3,,,,,-195.46851516E-3,0.0,
,,,-195.39171457E-3,-40.00000283E-3,,,,,-195.39171457E-3,0.0,,,,,-195.39171457E-3,-80.000005662E-3,,,,,-195.39171457E-3,0.0,
,,,-195.31489909E-3,40.00000283E-3,,,,,-195.31489909E-3,0.0,,,,,-195.31489909E-3,80.000005662E-3,,,,,-195.31489909E-3,0.0,
,,,-195.23809850E-3,-40.00000283E-3,,,,,-195.23809850E-3,0.0,,,,,-195.23809850E-3,-80.000005662E-3,,,,,-195.23809850E-3,0.0,
,,,-195.16129792E-3,40.00000283E-3,,,,,-195.16129792E-3,0.0,,,,,-195.16129792E-3,80.000005662E-3,,,,,-195.16129792E-3,80.000005662E-3,
,,,-195.08448243E-3,-40.00000283E-3,,,,,-195.08448243E-3,40.00000283E-3,,,,,-195.08448243E-3,-160.00001132E-3,,,,,-195.08448243E-3,0.0,
,,,-195.00768185E-3,40.00000283E-3,,,,,-195.00768185E-3,0.0,,,,,-195.00768185E-3,80.000005662E-3,,,,,-195.00768185E-3,0.0,
,,,-194.93088126E-3,-40.00000283E-3,,,,,-194.93088126E-3,0.0,,,,,-194.93088126E-3,-80.000005662E-3,,,,,-194.93088126E-3,0.0,
,,,-194.85408068E-3,40.00000283E-3,,,,,-194.85408068E-3,0.0,,,,,-194.85408068E-3,80.000005662E-3,,,,,-194.85408068E-3,0.0,
,,,-194.77726519E-3,-40.00000283E-3,,,,,-194.77726519E-3,0.0,,,,,-194.77726519E-3,-80.000005662E-3,,,,,-194.77726519E-3,80.000005662E-3,
,,,-194.70046461E-3,40.00000283E-3,,,,,-194.70046461E-3,0.0,,,,,-194.70046461E-3,80.000005662E-3,,,,,-194.70046461E-3,0.0,
,,,-194.62366402E-3,-40.00000283E-3,,,,,-194.62366402E-3,0.0,,,,,-194.62366402E-3,-160.00001132E-3,,,,,-194.62366402E-3,0.0,
,,,-194.54684854E-3,40.00000283E-3,,,,,-194.54684854E-3,0.0,,,,,-194.54684854E-3,80.000005662E-3,,,,,-194.54684854E-3,0.0,
,,,-194.47004795E-3,-40.00000283E-3,,,,,-194.47004795E-3,0.0,,,,,-194.47004795E-3,-80.000005662E-3,,,,,-194.47004795E-3,80.000005662E-3,
,,,-194.39324737E-3,40.00000283E-3,,,,,-194.39324737E-3,0.0,,,,,-194.39324737E-3,80.000005662E-3,,,,,-194.39324737E-3,0.0,
,,,-194.31644678E-3,-40.00000283E-3,,,,,-194.31644678E-3,0.0,,,,,-194.31644678E-3,-80.000005662E-3,,,,,-194.31644678E-3,0.0,
,,,-194.23963130E-3,40.00000283E-3,,,,,-194.23963130E-3,0.0,,,,,-194.23963130E-3,80.000005662E-3,,,,,-194.23963130E-3,0.0,
,,,-194.16283071E-3,-40.00000283E-3,,,,,-194.16283071E-3,0.0,,,,,-194.16283071E-3,-160.00001132E-3,,,,,-194.16283071E-3,-80.000005662E-3,
,,,-194.08603013E-3,40.00000283E-3,,,,,-194.08603013E-3,0.0,,,,,-194.08603013E-3,80.000005662E-3,,,,,-194.08603013E-3,0.0,
,,,-194.00921464E-3,-40.00000283E-3,,,,,-194.00921464E-3,0.0,,,,,-194.00921464E-3,-80.000005662E-3,,,,,-194.00921464E-3,-80.000005662E-3,
,,,-193.93241405E-3,40.00000283E-3,,,,,-193.93241405E-3,0.0,,,,,-193.93241405E-3,80.000005662E-3,,,,,-193.93241405E-3,0.0,
,,,-193.85561347E-3,-40.00000283E-3,,,,,-193.85561347E-3,0.0,,,,,-193.85561347E-3,-80.000005662E-3,,,,,-193.85561347E-3,0.0,
,,,-193.77881289E-3,40.00000283E-3,,,,,-193.77881289E-3,0.0,,,,,-193.77881289E-3,80.000005662E-3,,,,,-193.77881289E-3,0.0,
,,,-193.70199740E-3,-40.00000283E-3,,,,,-193.70199740E-3,0.0,,,,,-193.70199740E-3,-160.00001132E-3,,,,,-193.70199740E-3,0.0,
,,,-193.62519681E-3,40.00000283E-3,,,,,-193.62519681E-3,0.0,,,,,-193.62519681E-3,80.000005662E-3,,,,,-193.62519681E-3,0.0,
,,,-193.54839623E-3,-40.00000283E-3,,,,,-193.54839623E-3,0.0,,,,,-193.54839623E-3,-80.000005662E-3,,,,,-193.54839623E-3,0.0,
,,,-193.47158074E-3,40.00000283E-3,,,,,-193.47158074E-3,0.0,,,,,-193.47158074E-3,80.000005662E-3,,,,,-193.47158074E-3,0.0,
,,,-193.39478016E-3,-40.00000283E-3,,,,,-193.39478016E-3,0.0,,,,,-193.39478016E-3,-160.00001132E-3,,,,,-193.39478016E-3,0.0,
,,,-193.31797957E-3,40.00000283E-3,,,,,-193.31797957E-3,0.0,,,,,-193.31797957E-3,80.000005662E-3,,,,,-193.31797957E-3,0.0,
,,,-193.24117899E-3,-40.00000283E-3,,,,,-193.24117899E-3,40.00000283E-3,,,,,-193.24117899E-3,-80.000005662E-3,,,,,-193.24117899E-3,80.000005662E-3,
,,,-193.16436350E-3,40.00000283E-3,,,,,-193.16436350E-3,0.0,,,,,-193.16436350E-3,80.000005662E-3,,,,,-193.16436350E-3,0.0,
,,,-193.08756292E-3,-40.00000283E-3,,,,,-193.08756292E-3,0.0,,,,,-193.08756292E-3,-80.000005662E-3,,,,,-193.08756292E-3,0.0,
,,,-193.01076233E-3,40.00000283E-3,,,,,-193.01076233E-3,40.00000283E-3,,,,,-193.01076233E-3,80.000005662E-3,,,,,-193.01076233E-3,0.0,
,,,-192.93394685E-3,-40.00000283E-3,,,,,-192.93394685E-3,0.0,,,,,-192.93394685E-3,-160.00001132E-3,,,,,-192.93394685E-3,0.0,
,,,-192.85714626E-3,40.00000283E-3,,,,,-192.85714626E-3,0.0,,,,,-192.85714626E-3,80.000005662E-3,,,,,-192.85714626E-3,0.0,
,,,-192.78034568E-3,-40.00000283E-3,,,,,-192.78034568E-3,0.0,,,,,-192.78034568E-3,-80.000005662E-3,,,,,-192.78034568E-3,0.0,
,,,-192.70353019E-3,40.00000283E-3,,,,,-192.70353019E-3,0.0,,,,,-192.70353019E-3,80.000005662E-3,,,,,-192.70353019E-3,0.0,
,,,-192.62672961E-3,-40.00000283E-3,,,,,-192.62672961E-3,0.0,,,,,-192.62672961E-3,-80.000005662E-3,,,,,-192.62672961E-3,0.0,
,,,-192.54992902E-3,40.00000283E-3,,,,,-192.54992902E-3,0.0,,,,,-192.54992902E-3,80.000005662E-3,,,,,-192.54992902E-3,0.0,
,,,-192.47312844E-3,-40.00000283E-3,,,,,-192.47312844E-3,0.0,,,,,-192.47312844E-3,-80.000005662E-3,,,,,-192.47312844E-3,0.0,
,,,-192.39631295E-3,40.00000283E-3,,,,,-192.39631295E-3,0.0,,,,,-192.39631295E-3,80.000005662E-3,,,,,-192.39631295E-3,0.0,
,,,-192.31951237E-3,-40.00000283E-3,,,,,-192.31951237E-3,0.0,,,,,-192.31951237E-3,-80.000005662E-3,,,,,-192.31951237E-3,0.0,
,,,-192.24271178E-3,40.00000283E-3,,,,,-192.24271178E-3,0.0,,,,,-192.24271178E-3,80.000005662E-3,,,,,-192.24271178E-3,0.0,
,,,-192.16589630E-3,-40.00000283E-3,,,,,-192.16589630E-3,0.0,,,,,-192.16589630E-3,-80.000005662E-3,,,,,-192.16589630E-3,0.0,
,,,-192.08909571E-3,40.00000283E-3,,,,,-192.08909571E-3,0.0,,,,,-192.08909571E-3,80.000005662E-3,,,,,-192.08909571E-3,0.0,
,,,-192.01229513E-3,-40.00000283E-3,,,,,-192.01229513E-3,0.0,,,,,-192.01229513E-3,-80.000005662E-3,,,,,-192.01229513E-3,0.0,
,,,-191.93549454E-3,40.00000283E-3,,,,,-191.93549454E-3,0.0,,,,,-191.93549454E-3,80.000005662E-3,,,,,-191.93549454E-3,80.000005662E-3,
,,,-191.85867906E-3,-40.00000283E-3,,,,,-191.85867906E-3,0.0,,,,,-191.85867906E-3,-80.000005662E-3,,,,,-191.85867906E-3,0.0,
,,,-191.78187847E-3,40.00000283E-3,,,,,-191.78187847E-3,0.0,,,,,-191.78187847E-3,80.000005662E-3,,,,,-191.78187847E-3,0.0,
,,,-191.70507789E-3,-40.00000283E-3,,,,,-191.70507789E-3,0.0,,,,,-191.70507789E-3,-80.000005662E-3,,,,,-191.70507789E-3,-80.000005662E-3,
,,,-191.62826240E-3,40.00000283E-3,,,,,-191.62826240E-3,0.0,,,,,-191.62826240E-3,80.000005662E-3,,,,,-191.62826240E-3,0.0,
,,,-191.55146182E-3,-40.00000283E-3,,,,,-191.55146182E-3,0.0,,,,,-191.55146182E-3,-160.00001132E-3,,,,,-191.55146182E-3,0.0,
,,,-191.47466123E-3,40.00000283E-3,,,,,-191.47466123E-3,0.0,,,,,-191.47466123E-3,80.000005662E-3,,,,,-191.47466123E-3,0.0,
,,,-191.39786065E-3,-40.00000283E-3,,,,,-191.39786065E-3,0.0,,,,,-191.39786065E-3,-80.000005662E-3,,,,,-191.39786065E-3,-80.000005662E-3,
,,,-191.32104516E-3,40.00000283E-3,,,,,-191.32104516E-3,40.00000283E-3,,,,,-191.32104516E-3,80.000005662E-3,,,,,-191.32104516E-3,0.0,
,,,-191.24424458E-3,-40.00000283E-3,,,,,-191.24424458E-3,0.0,,,,,-191.24424458E-3,-80.000005662E-3,,,,,-191.24424458E-3,0.0,
,,,-191.16744399E-3,40.00000283E-3,,,,,-191.16744399E-3,0.0,,,,,-191.16744399E-3,80.000005662E-3,,,,,-191.16744399E-3,0.0,
,,,-191.09062850E-3,-40.00000283E-3,,,,,-191.09062850E-3,0.0,,,,,-191.09062850E-3,-80.000005662E-3,,,,,-191.09062850E-3,0.0,
,,,-191.01382792E-3,40.00000283E-3,,,,,-191.01382792E-3,0.0,,,,,-191.01382792E-3,80.000005662E-3,,,,,-191.01382792E-3,0.0,
,,,-190.93702734E-3,-40.00000283E-3,,,,,-190.93702734E-3,0.0,,,,,-190.93702734E-3,-80.000005662E-3,,,,,-190.93702734E-3,0.0,
,,,-190.86022675E-3,40.00000283E-3,,,,,-190.86022675E-3,40.00000283E-3,,,,,-190.86022675E-3,80.000005662E-3,,,,,-190.86022675E-3,0.0,
,,,-190.78341126E-3,-40.00000283E-3,,,,,-190.78341126E-3,0.0,,,,,-190.78341126E-3,-80.000005662E-3,,,,,-190.78341126E-3,0.0,
,,,-190.70661068E-3,80.000005662E-3,,,,,-190.70661068E-3,0.0,,,,,-190.70661068E-3,80.000005662E-3,,,,,-190.70661068E-3,0.0,
,,,-190.62981009E-3,-40.00000283E-3,,,,,-190.62981009E-3,0.0,,,,,-190.62981009E-3,-80.000005662E-3,,,,,-190.62981009E-3,0.0,
,,,-190.55299461E-3,40.00000283E-3,,,,,-190.55299461E-3,0.0,,,,,-190.55299461E-3,80.000005662E-3,,,,,-190.55299461E-3,0.0,
,,,-190.47619402E-3,-40.00000283E-3,,,,,-190.47619402E-3,0.0,,,,,-190.47619402E-3,-160.00001132E-3,,,,,-190.47619402E-3,0.0,
,,,-190.39939344E-3,40.00000283E-3,,,,,-190.39939344E-3,0.0,,,,,-190.39939344E-3,80.000005662E-3,,,,,-190.39939344E-3,0.0,
,,,-190.32259285E-3,-40.00000283E-3,,,,,-190.32259285E-3,0.0,,,,,-190.32259285E-3,-80.000005662E-3,,,,,-190.32259285E-3,-80.000005662E-3,
,,,-190.24577737E-3,40.00000283E-3,,,,,-190.24577737E-3,40.00000283E-3,,,,,-190.24577737E-3,80.000005662E-3,,,,,-190.24577737E-3,0.0,
,,,-190.16897678E-3,-40.00000283E-3,,,,,-190.16897678E-3,0.0,,,,,-190.16897678E-3,-80.000005662E-3,,,,,-190.16897678E-3,0.0,
,,,-190.09217620E-3,40.00000283E-3,,,,,-190.09217620E-3,0.0,,,,,-190.09217620E-3,80.000005662E-3,,,,,-190.09217620E-3,0.0,
,,,-190.01536071E-3,-40.00000283E-3,,,,,-190.01536071E-3,0.0,,,,,-190.01536071E-3,-160.00001132E-3,,,,,-190.01536071E-3,0.0,
,,,-189.93856013E-3,40.00000283E-3,,,,,-189.93856013E-3,0.0,,,,,-189.93856013E-3,160.00001132E-3,,,,,-189.93856013E-3,0.0,
,,,-189.86175954E-3,-40.00000283E-3,,,,,-189.86175954E-3,0.0,,,,,-189.86175954E-3,-80.000005662E-3,,,,,-189.86175954E-3,0.0,
,,,-189.78494406E-3,40.00000283E-3,,,,,-189.78494406E-3,0.0,,,,,-189.78494406E-3,80.000005662E-3,,,,,-189.78494406E-3,0.0,
,,,-189.70814347E-3,-40.00000283E-3,,,,,-189.70814347E-3,0.0,,,,,-189.70814347E-3,-80.000005662E-3,,,,,-189.70814347E-3,0.0,
,,,-189.63134289E-3,40.00000283E-3,,,,,-189.63134289E-3,0.0,,,,,-189.63134289E-3,80.000005662E-3,,,,,-189.63134289E-3,0.0,
,,,-189.55454230E-3,-40.00000283E-3,,,,,-189.55454230E-3,0.0,,,,,-189.55454230E-3,-80.000005662E-3,,,,,-189.55454230E-3,0.0,
,,,-189.47772682E-3,40.00000283E-3,,,,,-189.47772682E-3,0.0,,,,,-189.47772682E-3,80.000005662E-3,,,,,-189.47772682E-3,0.0,
,,,-189.40092623E-3,-40.00000283E-3,,,,,-189.40092623E-3,0.0,,,,,-189.40092623E-3,-80.000005662E-3,,,,,-189.40092623E-3,0.0,
,,,-189.32412565E-3,40.00000283E-3,,,,,-189.32412565E-3,0.0,,,,,-189.32412565E-3,80.000005662E-3,,,,,-189.32412565E-3,0.0,
,,,-189.24731016E-3,-40.00000283E-3,,,,,-189.24731016E-3,0.0,,,,,-189.24731016E-3,-80.000005662E-3,,,,,-189.24731016E-3,0.0,
,,,-189.17050958E-3,40.00000283E-3,,,,,-189.17050958E-3,0.0,,,,,-189.17050958E-3,80.000005662E-3,,,,,-189.17050958E-3,0.0,
,,,-189.09370899E-3,-40.00000283E-3,,,,,-189.09370899E-3,0.0,,,,,-189.09370899E-3,-80.000005662E-3,,,,,-189.09370899E-3,0.0,
,,,-189.01690841E-3,40.00000283E-3,,,,,-189.01690841E-3,0.0,,,,,-189.01690841E-3,80.000005662E-3,,,,,-189.01690841E-3,0.0,
,,,-188.94009292E-3,-40.00000283E-3,,,,,-188.94009292E-3,0.0,,,,,-188.94009292E-3,-80.000005662E-3,,,,,-188.94009292E-3,0.0,
,,,-188.86329234E-3,40.00000283E-3,,,,,-188.86329234E-3,0.0,,,,,-188.86329234E-3,160.00001132E-3,,,,,-188.86329234E-3,0.0,
,,,-188.78649175E-3,-40.00000283E-3,,,,,-188.78649175E-3,0.0,,,,,-188.78649175E-3,-80.000005662E-3,,,,,-188.78649175E-3,0.0,
,,,-188.70967627E-3,40.00000283E-3,,,,,-188.70967627E-3,0.0,,,,,-188.70967627E-3,80.000005662E-3,,,,,-188.70967627E-3,0.0,
,,,-188.63287568E-3,-40.00000283E-3,,,,,-188.63287568E-3,0.0,,,,,-188.63287568E-3,-80.000005662E-3,,,,,-188.63287568E-3,0.0,
,,,-188.55607510E-3,40.00000283E-3,,,,,-188.55607510E-3,0.0,,,,,-188.55607510E-3,80.000005662E-3,,,,,-188.55607510E-3,-80.000005662E-3,
,,,-188.47927451E-3,-40.00000283E-3,,,,,-188.47927451E-3,0.0,,,,,-188.47927451E-3,-80.000005662E-3,,,,,-188.47927451E-3,0.0,
,,,-188.40245903E-3,80.000005662E-3,,,,,-188.40245903E-3,0.0,,,,,-188.40245903E-3,80.000005662E-3,,,,,-188.40245903E-3,0.0,
,,,-188.32565844E-3,-40.00000283E-3,,,,,-188.32565844E-3,0.0,,,,,-188.32565844E-3,-80.000005662E-3,,,,,-188.32565844E-3,0.0,
,,,-188.24885786E-3,40.00000283E-3,,,,,-188.24885786E-3,0.0,,,,,-188.24885786E-3,80.000005662E-3,,,,,-188.24885786E-3,0.0,
,,,-188.17204237E-3,-40.00000283E-3,,,,,-188.17204237E-3,0.0,,,,,-188.17204237E-3,-80.000005662E-3,,,,,-188.17204237E-3,0.0,
,,,-188.09524179E-3,40.00000283E-3,,,,,-188.09524179E-3,0.0,,,,,-188.09524179E-3,80.000005662E-3,,,,,-188.09524179E-3,0.0,
,,,-188.01844120E-3,-40.00000283E-3,,,,,-188.01844120E-3,0.0,,,,,-188.01844120E-3,-80.000005662E-3,,,,,-188.01844120E-3,0.0,
,,,-187.94164062E-3,40.00000283E-3,,,,,-187.94164062E-3,0.0,,,,,-187.94164062E-3,80.000005662E-3,,,,,-187.94164062E-3,0.0,
,,,-187.86482513E-3,-40.00000283E-3,,,,,-187.86482513E-3,0.0,,,,,-187.86482513E-3,-80.000005662E-3,,,,,-187.86482513E-3,0.0,
,,,-187.78802454E-3,40.00000283E-3,,,,,-187.78802454E-3,0.0,,,,,-187.78802454E-3,80.000005662E-3,,,,,-187.78802454E-3,0.0,
,,,-187.71122396E-3,-40.00000283E-3,,,,,-187.71122396E-3,0.0,,,,,-187.71122396E-3,-160.00001132E-3,,,,,-187.71122396E-3,0.0,
,,,-187.63440847E-3,40.00000283E-3,,,,,-187.63440847E-3,0.0,,,,,-187.63440847E-3,80.000005662E-3,,,,,-187.63440847E-3,0.0,
,,,-187.55760789E-3,-40.00000283E-3,,,,,-187.55760789E-3,0.0,,,,,-187.55760789E-3,-80.000005662E-3,,,,,-187.55760789E-3,0.0,
,,,-187.48080730E-3,40.00000283E-3,,,,,-187.48080730E-3,0.0,,,,,-187.48080730E-3,80.000005662E-3,,,,,-187.48080730E-3,0.0,
,,,-187.40400672E-3,-40.00000283E-3,,,,,-187.40400672E-3,0.0,,,,,-187.40400672E-3,-80.000005662E-3,,,,,-187.40400672E-3,0.0,
,,,-187.32719123E-3,40.00000283E-3,,,,,-187.32719123E-3,0.0,,,,,-187.32719123E-3,80.000005662E-3,,,,,-187.32719123E-3,0.0,
